1,4589
6,1666
8,1167
13,1325
18,426
20,295
25,392
30,160
32,98
37,189
42,75
44,42
49,98
54,41
56,26
61,46
66,20
68,11
73,11
78,12
80,7
85,3
90,4
97,3
102,2
