35.86
7.304
4.463
3.98
3.052
2.916
2.379
2.31
2.144
2.106
2.05
1.849
1.7091
1.653
1.608
1.417
1.404
1.382
1.193
1.192
1.179
1.179
1.166
1.166
0.982
0.929
0.917
0.892
0.891
0.886
0.873
0.8622
0.8622
0.8529
0.8265
0.8265
0.8265
0.825
0.815
0.809
0.795
0.7907
0.772
0.741
0.7366
0.7346
0.73
0.723
0.7161
0.708
0.708
0.7067
0.6913
0.6909
0.6779
0.671
0.671
0.654
0.6183
0.594
0.5902
0.5902
0.5902
0.579
0.577
0.57
0.564
0.563
0.563
0.561
0.561
0.5553
0.5553
0.553
0.553
0.552
0.546
0.54
0.536
0.534
0.526
0.526
0.525
0.513
0.512
0.5076
0.5076
0.4952
0.4952
0.4952
0.494
0.492
0.491
0.482
0.481
0.472
0.4709
0.4682
0.466
0.4494
0.449
0.447
0.447
0.447
0.447
0.447
0.444
0.4427
0.4425
0.441
0.4317
0.43
0.43
0.42044
0.42044
0.42044
0.42044
0.4056
0.4056
0.4056
0.4056
0.4056
0.4056
0.4056
0.3826
0.3682
0.366
0.366
0.3614
0.3614
0.3571
0.355
0.3499
0.3499
0.3441
0.341
0.341
0.341
0.33
0.327
0.3264
0.326
0.326
0.326
0.326
0.326
0.319
0.3155
0.3155
0.3155
0.3155
0.3155
0.3155
0.3155
0.315
0.3117
0.3076
0.3064
0.3064
0.3064
0.3063
0.3063
0.303
0.301
0.3002
0.2997
0.2962
0.2961
0.295
0.289
0.289
0.289
0.289
0.288
0.286
0.285
0.284
0.277
0.269
0.2649
0.2636
0.2636
0.262
0.2611
0.259
0.257
0.255
0.2549
0.2532
0.2532
0.2532
0.2532
0.2511
0.25
0.2453
0.2453
0.2453
0.2453
0.2453
0.2453
0.2453
0.2452
0.2452
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.2451
0.245
0.244
0.2438
0.2438
0.2438
0.243
0.243
0.243
0.2414
0.2414
0.237
0.235
0.234
0.234
0.234
0.232
0.232
0.2316
0.229
0.229
0.226
0.226
0.226
0.226
0.2216
0.2205
0.22
0.218
0.214
0.213
0.212
0.212
0.211
0.2102
0.2102
0.2102
0.2102
0.2102
0.206
0.2053
0.2053
0.2045
0.203
0.1991
0.198
0.198
0.198
0.198
0.1973
0.1973
0.1973
0.1973
0.1973
0.1973
0.1973
0.1973
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1967
0.1962
0.1962
0.1962
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.1958
0.195
0.1948
0.1948
0.1948
0.1948
0.1948
0.1948
0.1948
0.1948
0.1948
0.1948
0.1948
0.1948
0.1948
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1917
0.1914
0.1902
0.1893
0.188
0.186
0.1853
0.1844
0.183
0.183
0.1824
0.1824
0.1824
0.1812
0.181
0.18091
0.179
0.178
0.177
0.177
0.171
0.171
0.171
0.171
0.17
0.1694
0.169
0.169
0.1678
0.167
0.167
0.167
0.167
0.165
0.165
0.164
0.164
0.164
0.164
0.1635
0.1635
0.1635
0.163
0.162
0.162
0.162
0.1619
0.1619
0.1619
0.1619
0.1619
0.1619
0.1619
0.1609
0.1606
0.1604
0.16
0.16
0.1597
0.1588
0.158
0.158
0.158
0.156
0.156
0.1524
0.1522
0.1522
0.151
0.1501
0.1493
0.1492
0.1491
0.149
0.1488
0.1488
0.1488
0.1488
0.1488
0.1488
0.1488
0.1488
0.1488
0.1488
0.1488
0.148
0.148
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.1471
0.147
0.147
0.146
0.1448
0.1446
0.144
0.144
0.139
0.138
0.138
0.138
0.138
0.138
0.138
0.138
0.138
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.1371
0.136
0.1343
