199311,60,170801,0.005,0.0055
199311,61,170790,0.005,0.0055
199311,62,170802,0.005,0.0055
199311,63,170800,0.005,0.0055
199311,64,172877,0.00463,0.00571
199311,65,172515,0.00433,0.007
199311,66,172515,0.00433,0.007
199311,67,172259,0.004,0.005
199311,68,172261,0.004,0.005
199311,69,172260,0.004,0.005
199311,70,172258,0.004,0.005
199311,71,172262,0.004,0.005
199311,72,172264,0.004,0.005
199311,73,172263,0.004,0.005
199311,74,172266,0.004,0.005
199311,75,172265,0.004,0.005
199311,76,172267,0.004,0.005
199311,77,172269,0.004,0.005
199311,78,172270,0.004,0.005
199311,79,168737,0.0048,0.016
199311,80,168736,0.0048,0.008
199311,81,167065,0.0038,0.00819
199311,82,167062,0.0038,0.00819
199311,83,167066,0.0038,0.00819
199311,84,167067,0.0038,0.00819
199311,85,167061,0.0038,0.00819
199311,86,167063,0.0038,0.00819
199311,87,167064,0.0038,0.00819
199311,88,167068,0.0038,0.00819
199311,89,172256,0.00362,0.005
199311,90,172257,0.00362,0.005
199311,91,167340,0.00338,0.01024
199311,92,167341,0.00338,0.01024
199311,93,167333,0.00338,0.00512
199311,94,172861,0.00327,0.00381
199311,95,170787,0.0029,0.0032
199311,96,170788,0.0029,0.0032
199311,97,170799,0.0029,0.0032
199311,98,166970,0.0026,0.007
199311,99,167299,0.0026,0.00512
199311,100,167306,0.0026,0.00512
199406,1,172538,0.1434,0.184
199406,2,173279,0.17,0.23579
199406,3,166998,0.0597,0.13517
199406,4,167070,0.0505,0.1106
199406,5,172320,0.0398,0.048
199406,6,172319,0.0398,0.048
199406,7,172318,0.0404,0.0448
199406,8,167058,0.0304,0.06554
199406,9,167057,0.0304,0.06554
199406,10,168781,0.0284,0.032
199406,11,168780,0.0284,0.032
199406,12,170813,0.0232,0.0256
199406,13,170814,0.0232,0.0256
199406,14,170968,0.0253,0.0384
199406,15,170967,0.0253,0.0384
199406,16,170969,0.0253,0.0384
199406,17,168778,0.0216,0.024
199406,18,170812,0.02,0.022
199406,19,170809,0.0174,0.0192
199406,20,172541,0.0152,0.026
199406,21,172540,0.0152,0.026
199406,22,172541,0.0152,0.026
199406,23,172540,0.0152,0.026
199406,24,167021,0.0151,0.03277
199406,25,167023,0.0151,0.03277
199406,26,167022,0.0151,0.03277
199406,27,167140,0.0139,0.02048
199406,28,172828,0.0137,0.01524
199406,29,172830,0.0137,0.01524
199406,30,172831,0.0137,0.01524
199406,31,172836,0.0137,0.01524
199406,32,172821,0.0137,0.01524
199406,33,172823,0.0137,0.01524
199406,34,172812,0.0137,0.01524
199406,35,172811,0.0137,0.01524
199406,36,172813,0.0137,0.01524
199406,37,172810,0.0137,0.01524
199406,38,172837,0.0137,0.01524
199406,39,172820,0.0137,0.01524
199406,40,172838,0.0137,0.01524
199406,41,172814,0.0137,0.01524
199406,42,172835,0.0137,0.01524
199406,43,172832,0.0137,0.01524
199406,44,172822,0.0137,0.01524
199406,45,172839,0.0137,0.01524
199406,46,172539,0.0119,0.02
199406,47,172539,0.0119,0.02
199406,48,172312,0.0136,0.016
199406,49,170807,0.0116,0.0128
199406,50,170804,0.0116,0.0128
